datetime,tanggal,jam,minute,day_of_week,day_of_month,month,quarter,week_of_year,is_weekend,hari_libur,time_of_day,season,hour_sin,hour_cos,month_sin,month_cos,dow_sin,dow_cos,suhu,jumlah_penghuni,luas_rumah,daya_listrik,golongan_tarif,jumlah_ac,jam_ac_per_hari,jumlah_kulkas,jumlah_tv,jam_tv_per_hari,jumlah_lampu,jam_lampu_per_hari,jumlah_mesin_cuci,frekuensi_cuci_per_minggu,jumlah_komputer,jam_komputer_per_hari,jumlah_perangkat_aktif,jam_pemakaian_per_hari,water_heater,dispenser,microwave,kwh_ac,kwh_kulkas,kwh_tv,kwh_lampu,kwh_mesin_cuci,kwh_komputer,kwh_tambahan,hist_h1,hist_h2,hist_h3,hist_h4,hist_h5,hist_h6,hist_h7,konsumsi_kwh_hari,konsumsi_kw_jam,estimasi_tagihan_bulan
2020-07-12 06:18:00,2020-07-12,6,18,6,12,7,3,28,1,1,0,2,1.0,0.0,-0.5,-0.866025,-0.781831,0.62349,28.5,4,150,2200,R-1/TR,2,9,1,2,5,11,8,1,4,0,0,19,9,0,1,1,16.2,2.4,0.7,0.88,0.286,0.0,3.05,24.088,24.938,24.436,22.998,23.653,25.284,20.876,24.595,0.5192,1065972.0
2020-07-12 06:33:00,2020-07-12,6,33,6,12,7,3,28,1,1,0,2,1.0,0.0,-0.5,-0.866025,-0.781831,0.62349,26.6,6,54,450,R-1/TR,0,6,2,1,7,3,7,1,5,1,7,8,6,0,0,0,0.0,4.8,0.49,0.21,0.357,0.84,0.0,7.905,8.285,7.819,7.308,9.433,7.834,7.3,8.218,0.1796,356176.0
2020-07-12 08:19:00,2020-07-12,8,19,6,12,7,3,28,1,1,0,2,0.866025,-0.5,-0.5,-0.866025,-0.781831,0.62349,30.1,1,36,900,R-1/TR,0,14,1,3,8,3,6,1,3,1,2,9,14,0,0,0,0.0,2.4,1.68,0.18,0.214,0.24,0.0,5.348,5.16,5.674,5.705,4.8,4.952,5.524,5.341,0.1901,231484.0
2020-07-12 08:39:00,2020-07-12,8,39,6,12,7,3,28,1,1,0,2,0.866025,-0.5,-0.5,-0.866025,-0.781831,0.62349,28.6,5,60,1300,R-1/TR,0,7,2,2,8,4,4,1,5,2,7,12,7,0,0,1,0.0,4.8,1.12,0.16,0.357,1.68,0.25,10.756,11.064,11.475,9.667,9.783,10.01,10.078,10.046,0.3447,435404.0
2020-07-12 09:22:00,2020-07-12,9,22,6,12,7,3,28,1,1,1,2,0.707107,-0.707107,-0.5,-0.866025,-0.781831,0.62349,30.3,5,54,2200,R-1/TR,1,14,1,2,5,2,4,1,4,2,0,10,14,1,0,0,12.6,2.4,0.7,0.08,0.286,0.0,1.0,21.866,19.24,21.557,18.152,17.404,21.111,19.737,19.735,0.6466,855335.0
2020-07-12 09:50:00,2020-07-12,9,50,6,12,7,3,28,1,1,1,2,0.707107,-0.707107,-0.5,-0.866025,-0.781831,0.62349,29.7,1,45,900,R-1/TR,1,10,2,2,7,4,5,1,5,1,7,11,10,0,0,0,9.0,4.8,0.98,0.2,0.357,0.84,0.0,19.222,18.234,16.885,16.488,21.654,19.582,16.997,18.618,0.6145,806923.0
2020-07-12 10:07:00,2020-07-12,10,7,6,12,7,3,28,1,1,1,2,0.5,-0.866025,-0.5,-0.866025,-0.781831,0.62349,31.3,7,45,2200,R-1/TR,1,13,2,2,8,3,5,1,5,2,7,11,13,0,0,0,11.7,4.8,1.12,0.15,0.357,1.68,0.0,23.981,22.677,23.47,23.998,25.993,26.261,24.138,23.151,0.7217,1003387.0
2020-07-12 10:49:00,2020-07-12,10,49,6,12,7,3,28,1,1,1,2,0.5,-0.866025,-0.5,-0.866025,-0.781831,0.62349,29.1,2,36,1300,R-1/TR,0,9,2,1,6,2,4,1,2,1,4,8,9,0,1,0,0.0,4.8,0.42,0.08,0.143,0.48,2.8,11.266,8.712,10.976,8.919,12.243,9.785,10.161,10.193,0.3298,441775.0
2020-07-12 11:03:00,2020-07-12,11,3,6,12,7,3,28,1,1,1,2,0.258819,-0.965926,-0.5,-0.866025,-0.781831,0.62349,30.2,6,72,1300,R-1/TR,1,12,2,1,5,3,5,1,4,2,4,11,12,0,1,0,10.8,4.8,0.35,0.15,0.286,0.96,2.8,23.461,23.343,23.161,23.061,21.443,21.067,25.082,23.16,0.7191,1003778.0
2020-07-12 11:21:00,2020-07-12,11,21,6,12,7,3,28,1,1,1,2,0.258819,-0.965926,-0.5,-0.866025,-0.781831,0.62349,29.5,6,54,2200,R-1/TR,0,8,2,3,6,2,4,1,5,1,5,11,8,1,0,1,0.0,4.8,1.26,0.08,0.357,0.6,1.25,9.744,8.952,9.456,10.382,9.455,9.836,9.182,9.573,0.2951,414903.0
2020-07-12 13:20:00,2020-07-12,13,20,6,12,7,3,28,1,1,2,2,-0.258819,-0.965926,-0.5,-0.866025,-0.781831,0.62349,31.5,1,45,1300,R-1/TR,1,12,1,2,7,2,6,1,5,1,6,10,12,0,1,1,10.8,2.4,0.98,0.12,0.357,0.72,3.05,23.184,21.859,21.059,21.962,24.977,21.84,23.361,23.024,0.7407,997883.0
2020-07-12 14:10:00,2020-07-12,14,10,6,12,7,3,28,1,1,2,2,-0.5,-0.866025,-0.5,-0.866025,-0.781831,0.62349,31.1,1,72,1300,R-1/TR,1,11,1,1,8,3,5,1,4,1,2,10,11,0,1,1,9.9,2.4,0.56,0.15,0.286,0.24,3.05,19.645,17.008,20.94,20.503,18.346,19.515,21.998,19.325,0.6487,837565.0
2020-07-12 14:32:00,2020-07-12,14,32,6,12,7,3,28,1,1,2,2,-0.5,-0.866025,-0.5,-0.866025,-0.781831,0.62349,32.6,7,36,3500,R-2/TR,0,12,1,3,6,3,4,1,3,0,0,8,12,0,0,0,0.0,2.4,1.26,0.12,0.214,0.0,0.0,4.482,4.867,4.981,4.683,4.724,4.694,5.378,4.828,0.1543,209250.0
2020-07-12 15:27:00,2020-07-12,15,27,6,12,7,3,28,1,1,2,2,-0.707107,-0.707107,-0.5,-0.866025,-0.781831,0.62349,29.5,3,150,900,R-1/TR,2,8,1,1,8,9,4,1,5,2,5,16,8,0,0,0,14.4,2.4,0.56,0.36,0.357,1.2,0.0,23.841,23.261,23.056,24.702,25.218,26.606,21.363,22.603,0.7862,979637.0
2020-07-12 16:02:00,2020-07-12,16,2,6,12,7,3,28,1,1,2,2,-0.866025,-0.5,-0.5,-0.866025,-0.781831,0.62349,32.7,1,54,1300,R-1/TR,1,14,2,2,8,4,5,1,5,1,4,13,14,0,1,1,12.6,4.8,1.12,0.2,0.357,0.48,3.05,29.252,22.327,27.215,25.024,23.221,21.316,24.721,24.392,0.8617,1057174.0
2020-07-12 16:36:00,2020-07-12,16,36,6,12,7,3,28,1,1,2,2,-0.866025,-0.5,-0.5,-0.866025,-0.781831,0.62349,26.7,5,90,900,R-1/TR,1,6,2,2,6,7,5,1,5,0,0,15,6,1,1,0,5.4,4.8,0.84,0.35,0.357,0.0,3.8,18.03,19.439,17.802,18.19,17.018,17.977,17.831,17.13,0.6088,742431.0
2020-07-12 17:11:00,2020-07-12,17,11,6,12,7,3,28,1,1,2,2,-0.965926,-0.258819,-0.5,-0.866025,-0.781831,0.62349,30.5,3,54,450,R-1/TR,0,10,1,3,6,4,6,1,5,0,0,10,10,1,0,0,0.0,2.4,1.26,0.24,0.357,0.0,1.0,5.73,6.205,6.016,6.041,5.47,6.093,6.545,6.179,0.2342,267804.0
2020-07-12 21:13:00,2020-07-12,21,13,6,12,7,3,28,1,1,3,2,-0.707107,0.707107,-0.5,-0.866025,-0.781831,0.62349,30.5,3,90,2200,R-1/TR,1,11,2,3,6,6,7,1,5,0,0,13,11,0,0,0,9.9,4.8,1.26,0.42,0.357,0.0,0.0,17.801,19.576,16.969,18.645,16.419,19.625,17.249,18.361,0.9698,795784.0
2020-07-12 22:54:00,2020-07-12,22,54,6,12,7,3,28,1,1,4,2,-0.5,0.866025,-0.5,-0.866025,-0.781831,0.62349,26.7,3,120,2200,R-1/TR,2,4,1,3,8,9,8,1,3,2,8,19,4,0,1,0,7.2,2.4,1.68,0.72,0.214,1.92,2.8,20.9,22.485,20.104,23.327,19.902,21.045,21.341,21.518,0.957,932612.0
2020-07-13 00:40:00,2020-07-13,0,40,0,13,7,3,29,0,0,4,2,0.0,1.0,-0.5,-0.866025,0.0,1.0,27.0,6,90,2200,R-1/TR,1,6,1,2,6,6,6,1,2,0,0,12,6,0,1,0,5.4,2.4,0.84,0.36,0.143,0.0,2.8,11.807,13.74,12.569,12.337,11.232,12.842,12.601,12.512,0.2156,542283.0
2020-07-13 01:48:00,2020-07-13,1,48,0,13,7,3,29,0,0,4,2,0.258819,0.965926,-0.5,-0.866025,0.0,1.0,26.0,7,200,900,R-1/TR,2,5,2,3,6,12,8,1,5,2,2,23,5,0,0,1,9.0,4.8,1.26,0.96,0.357,0.48,0.25,17.08,19.138,19.459,18.949,15.105,18.0,17.348,17.433,0.2432,755564.0
2020-07-13 02:06:00,2020-07-13,2,6,0,13,7,3,29,0,0,4,2,0.5,0.866025,-0.5,-0.866025,0.0,1.0,26.1,1,150,1300,R-1/TR,3,2,1,1,6,10,7,1,2,1,4,18,2,0,1,0,5.4,2.4,0.42,0.7,0.143,0.48,2.8,13.912,12.712,13.856,13.42,11.271,13.947,13.303,13.07,0.1749,566467.0
2020-07-13 02:14:00,2020-07-13,2,14,0,13,7,3,29,0,0,4,2,0.5,0.866025,-0.5,-0.866025,0.0,1.0,27.2,4,72,1300,R-1/TR,0,8,2,3,5,5,7,1,5,1,7,13,8,0,1,0,0.0,4.8,1.05,0.35,0.357,0.84,2.8,12.062,12.404,11.129,12.359,11.185,10.899,11.66,12.095,0.157,524209.0
2020-07-13 02:38:00,2020-07-13,2,38,0,13,7,3,29,0,0,4,2,0.5,0.866025,-0.5,-0.866025,0.0,1.0,25.2,1,120,3500,R-2/TR,2,3,1,1,4,9,6,1,5,0,0,14,3,0,0,0,5.4,2.4,0.28,0.54,0.357,0.0,0.0,11.206,11.411,10.361,10.016,12.346,10.899,9.427,10.64,0.144,461148.0
2020-07-13 04:06:00,2020-07-13,4,6,0,13,7,3,29,0,0,4,2,0.866025,0.5,-0.5,-0.866025,0.0,1.0,23.7,7,72,1300,R-1/TR,1,4,1,2,3,3,7,1,2,0,0,10,4,0,1,1,3.6,2.4,0.42,0.21,0.143,0.0,3.05,11.609,9.741,11.757,11.181,9.882,10.681,10.483,10.584,0.1326,458721.0
2020-07-13 04:40:00,2020-07-13,4,40,0,13,7,3,29,0,0,4,2,0.866025,0.5,-0.5,-0.866025,0.0,1.0,26.6,7,60,900,R-1/TR,1,5,1,2,6,3,8,1,2,1,4,11,5,1,1,0,4.5,2.4,0.84,0.24,0.143,0.48,3.8,13.728,14.981,13.834,15.553,13.088,14.596,13.18,13.955,0.1704,604824.0
2020-07-13 04:54:00,2020-07-13,4,54,0,13,7,3,29,0,0,4,2,0.866025,0.5,-0.5,-0.866025,0.0,1.0,28.3,6,120,2200,R-1/TR,2,8,2,1,3,8,8,1,3,1,2,16,8,0,0,1,14.4,4.8,0.21,0.64,0.214,0.24,0.25,26.379,19.896,24.739,23.376,23.491,23.717,22.142,22.815,0.2821,988825.0
2020-07-13 06:18:00,2020-07-13,6,18,0,13,7,3,29,0,0,0,2,1.0,0.0,-0.5,-0.866025,0.0,1.0,31.2,2,60,1300,R-1/TR,1,10,2,2,3,5,8,1,2,1,6,14,10,0,1,1,9.0,4.8,0.42,0.4,0.143,0.72,3.05,22.03,22.189,21.45,21.68,23.721,21.582,18.966,21.513,0.4625,932395.0
2020-07-13 08:50:00,2020-07-13,8,50,0,13,7,3,29,0,0,0,2,0.866025,-0.5,-0.5,-0.866025,0.0,1.0,30.2,4,90,1300,R-1/TR,2,10,1,3,6,5,3,1,2,1,4,14,10,0,1,0,18.0,2.4,1.26,0.15,0.143,0.48,2.8,34.898,32.204,30.899,30.06,30.886,29.892,30.23,32.654,1.2115,1415257.0
2020-07-13 10:55:00,2020-07-13,10,55,0,13,7,3,29,0,0,1,2,0.5,-0.866025,-0.5,-0.866025,0.0,1.0,29.8,3,200,2200,R-1/TR,3,7,2,2,4,14,3,1,4,2,8,24,7,0,0,0,18.9,4.8,0.56,0.42,0.286,1.92,0.0,34.631,29.947,31.91,34.647,31.455,31.481,34.952,32.186,1.0039,1394973.0
2020-07-13 11:13:00,2020-07-13,11,13,0,13,7,3,29,0,0,1,2,0.258819,-0.965926,-0.5,-0.866025,0.0,1.0,29.0,4,54,1300,R-1/TR,1,5,1,2,4,4,3,1,4,1,3,12,5,1,0,1,4.5,2.4,0.56,0.12,0.286,0.36,1.25,10.418,10.686,9.946,10.534,10.77,12.698,10.836,10.832,0.3468,469470.0
2020-07-13 11:30:00,2020-07-13,11,30,0,13,7,3,29,0,1,1,2,0.258819,-0.965926,-0.5,-0.866025,0.0,1.0,30.9,4,72,1300,R-1/TR,1,14,1,2,7,3,6,1,3,2,7,11,14,0,1,0,12.6,2.4,0.98,0.18,0.214,1.68,2.8,21.992,25.358,22.849,23.751,21.376,20.97,24.021,22.258,0.7268,964684.0
2020-07-13 13:26:00,2020-07-13,13,26,0,13,7,3,29,0,0,2,2,-0.258819,-0.965926,-0.5,-0.866025,0.0,1.0,31.3,2,150,450,R-1/TR,2,12,1,3,6,11,4,1,4,1,8,20,12,0,1,0,21.6,2.4,1.26,0.44,0.286,0.96,2.8,37.981,38.628,35.957,37.06,36.198,31.187,39.951,35.447,1.0511,1536308.0
2020-07-13 15:31:00,2020-07-13,15,31,0,13,7,3,29,0,0,2,2,-0.707107,-0.707107,-0.5,-0.866025,0.0,1.0,31.0,1,90,2200,R-1/TR,2,12,2,1,6,5,4,1,5,1,0,13,12,1,0,0,21.6,4.8,0.42,0.2,0.357,0.0,1.0,29.897,30.317,36.429,36.061,34.542,36.319,30.065,32.411,0.997,1404725.0
2020-07-13 18:44:00,2020-07-13,18,44,0,13,7,3,29,0,0,3,2,-1.0,-0.0,-0.5,-0.866025,0.0,1.0,30.9,4,72,1300,R-1/TR,1,12,1,3,6,4,7,1,3,2,3,13,12,0,1,0,10.8,2.4,1.26,0.28,0.214,0.72,2.8,21.454,21.25,25.914,20.67,22.639,22.676,20.266,22.199,1.2669,962127.0
2020-07-13 18:58:00,2020-07-13,18,58,0,13,7,3,29,0,0,3,2,-1.0,-0.0,-0.5,-0.866025,0.0,1.0,31.2,6,72,900,R-1/TR,1,8,2,2,5,3,6,1,3,0,0,11,8,1,0,1,7.2,4.8,0.7,0.18,0.214,0.0,1.25,15.792,16.198,17.156,17.136,17.036,19.655,20.547,17.331,1.0395,751143.0
2020-07-13 21:05:00,2020-07-13,21,5,0,13,7,3,29,0,0,3,2,-0.707107,0.707107,-0.5,-0.866025,0.0,1.0,28.3,6,60,2200,R-1/TR,1,6,2,3,5,3,7,1,4,0,0,10,6,0,0,0,5.4,4.8,1.05,0.21,0.286,0.0,0.0,13.187,12.065,12.842,13.538,13.578,15.185,13.737,13.025,0.694,564517.0
2020-07-13 21:23:00,2020-07-13,21,23,0,13,7,3,29,0,0,3,2,-0.707107,0.707107,-0.5,-0.866025,0.0,1.0,33.2,7,90,2200,R-1/TR,2,11,1,2,6,5,7,1,2,1,0,13,11,0,1,0,19.8,2.4,0.84,0.35,0.143,0.0,2.8,33.086,28.216,30.521,27.196,33.067,26.453,26.5,29.356,1.6139,1272318.0
2020-07-13 21:32:00,2020-07-13,21,32,0,13,7,3,29,0,0,3,2,-0.707107,0.707107,-0.5,-0.866025,0.0,1.0,29.3,5,200,3500,R-2/TR,3,7,2,2,6,12,6,1,3,0,0,22,7,0,1,1,18.9,4.8,0.84,0.72,0.214,0.0,3.05,35.783,34.02,34.017,38.748,31.222,37.334,30.764,33.735,1.819,1462109.0
2020-07-13 21:55:00,2020-07-13,21,55,0,13,7,3,29,0,0,3,2,-0.707107,0.707107,-0.5,-0.866025,0.0,1.0,30.0,2,72,3500,R-2/TR,1,8,1,1,3,3,6,1,5,1,2,8,8,0,0,0,7.2,2.4,0.21,0.18,0.357,0.24,0.0,10.28,11.828,11.952,12.009,11.837,12.329,11.571,11.447,0.5917,496124.0
2020-07-13 22:11:00,2020-07-13,22,11,0,13,7,3,29,0,0,4,2,-0.5,0.866025,-0.5,-0.866025,0.0,1.0,25.9,3,72,2200,R-1/TR,1,6,1,2,6,5,6,1,4,1,2,11,6,0,0,0,5.4,2.4,0.84,0.3,0.286,0.24,0.0,9.122,11.559,11.377,8.792,11.598,11.577,9.709,11.124,0.4841,482125.0
2020-07-13 22:11:00,2020-07-13,22,11,0,13,7,3,29,0,0,4,2,-0.5,0.866025,-0.5,-0.866025,0.0,1.0,29.9,6,72,900,R-1/TR,1,9,1,2,5,5,7,1,3,2,6,12,9,0,0,0,8.1,2.4,0.7,0.35,0.214,1.44,0.0,12.957,14.93,14.69,12.576,16.102,14.33,14.761,14.312,0.6429,620296.0
2020-07-13 22:18:00,2020-07-13,22,18,0,13,7,3,29,0,0,4,2,-0.5,0.866025,-0.5,-0.866025,0.0,1.0,28.1,5,36,2200,R-1/TR,0,9,1,3,4,3,6,1,5,0,0,9,9,0,1,0,0.0,2.4,0.84,0.18,0.357,0.0,2.8,5.629,7.257,7.598,6.709,7.424,7.922,6.504,6.879,0.3008,298143.0
2020-07-13 22:44:00,2020-07-13,22,44,0,13,7,3,29,0,1,4,2,-0.5,0.866025,-0.5,-0.866025,0.0,1.0,28.3,4,36,3500,R-2/TR,0,11,1,2,8,2,8,1,2,1,5,9,11,1,1,0,0.0,2.4,1.12,0.16,0.143,0.6,3.8,11.417,9.699,11.543,10.076,10.785,9.69,9.685,10.543,0.4816,456944.0
2020-07-13 22:52:00,2020-07-13,22,52,0,13,7,3,29,0,0,4,2,-0.5,0.866025,-0.5,-0.866025,0.0,1.0,29.1,3,72,900,R-1/TR,1,7,2,2,4,4,6,1,4,2,0,13,7,0,1,0,6.3,4.8,0.56,0.24,0.286,0.0,2.8,17.384,17.242,17.423,19.43,17.537,14.558,15.464,16.702,0.785,723881.0
2020-07-14 01:03:00,2020-07-14,1,3,1,14,7,3,29,0,0,4,2,0.258819,0.965926,-0.5,-0.866025,0.781831,0.62349,27.5,7,150,1300,R-1/TR,2,7,1,2,6,11,8,1,3,2,7,21,7,0,1,1,12.6,2.4,0.84,0.88,0.214,1.68,3.05,24.317,27.004,25.362,25.222,20.699,21.902,24.383,25.072,0.3637,1086646.0
2020-07-14 01:54:00,2020-07-14,1,54,1,14,7,3,29,0,0,4,2,0.258819,0.965926,-0.5,-0.866025,0.781831,0.62349,24.5,5,60,1300,R-1/TR,0,6,1,1,5,5,7,1,5,2,8,11,6,0,1,0,0.0,2.4,0.35,0.35,0.357,1.92,2.8,9.731,9.465,9.901,9.522,9.32,9.84,10.673,9.422,0.1354,408359.0
2020-07-14 01:55:00,2020-07-14,1,55,1,14,7,3,29,0,0,4,2,0.258819,0.965926,-0.5,-0.866025,0.781831,0.62349,27.3,6,150,2200,R-1/TR,3,9,2,1,4,10,7,1,2,0,0,19,9,0,1,1,24.3,4.8,0.28,0.7,0.143,0.0,3.05,37.509,31.205,37.397,35.156,40.951,40.65,37.149,37.619,0.5656,1630445.0
2020-07-14 02:28:00,2020-07-14,2,28,1,14,7,3,29,0,0,4,2,0.5,0.866025,-0.5,-0.866025,0.781831,0.62349,27.2,1,72,450,R-1/TR,1,6,1,1,6,4,8,1,4,0,0,9,6,0,0,1,5.4,2.4,0.42,0.32,0.286,0.0,0.25,10.406,12.318,11.33,11.494,10.91,9.899,10.903,10.917,0.1425,473154.0
2020-07-14 02:33:00,2020-07-14,2,33,1,14,7,3,29,0,0,4,2,0.5,0.866025,-0.5,-0.866025,0.781831,0.62349,26.0,1,54,3500,R-2/TR,1,3,1,2,4,4,8,1,4,1,2,12,3,0,1,1,2.7,2.4,0.56,0.32,0.286,0.24,3.05,11.925,11.426,11.99,11.35,11.48,11.135,11.019,11.619,0.1417,503579.0
2020-07-14 02:44:00,2020-07-14,2,44,1,14,7,3,29,0,0,4,2,0.5,0.866025,-0.5,-0.866025,0.781831,0.62349,26.5,2,150,2200,R-1/TR,2,5,1,1,6,11,6,1,3,2,6,20,5,0,1,1,9.0,2.4,0.42,0.66,0.214,1.44,3.05,20.522,20.443,22.317,19.903,19.717,17.944,21.379,19.282,0.2459,835701.0
2020-07-14 03:42:00,2020-07-14,3,42,1,14,7,3,29,0,0,4,2,0.707107,0.707107,-0.5,-0.866025,0.781831,0.62349,24.0,3,72,3500,R-2/TR,1,6,1,2,4,4,8,1,4,1,1,11,6,0,1,0,5.4,2.4,0.56,0.32,0.286,0.12,2.8,13.218,13.825,13.362,12.766,12.845,13.563,13.151,13.285,0.1654,575785.0
2020-07-14 03:57:00,2020-07-14,3,57,1,14,7,3,29,0,0,4,2,0.707107,0.707107,-0.5,-0.866025,0.781831,0.62349,26.3,4,36,2200,R-1/TR,0,3,2,2,4,2,7,1,3,2,5,11,3,1,1,0,0.0,4.8,0.56,0.14,0.214,1.2,3.8,13.446,11.778,13.835,12.601,11.939,14.27,12.365,12.292,0.1524,532748.0
2020-07-14 05:48:00,2020-07-14,5,48,1,14,7,3,29,0,0,0,2,0.965926,0.258819,-0.5,-0.866025,0.781831,0.62349,30.8,3,200,900,R-1/TR,2,8,2,2,6,13,6,1,4,1,8,22,8,0,1,0,14.4,4.8,0.84,0.78,0.286,0.96,2.8,25.055,29.622,30.975,23.043,25.988,27.501,24.841,26.091,0.3763,1130810.0
2020-07-14 05:54:00,2020-07-14,5,54,1,14,7,3,29,0,0,0,2,0.965926,0.258819,-0.5,-0.866025,0.781831,0.62349,27.2,2,90,3500,R-2/TR,2,7,1,1,5,5,6,1,3,0,0,12,7,0,1,1,12.6,2.4,0.35,0.3,0.214,0.0,3.05,20.879,23.112,19.043,22.946,21.126,20.279,19.928,20.829,0.2958,902750.0
2020-07-14 06:04:00,2020-07-14,6,4,1,14,7,3,29,0,0,0,2,1.0,0.0,-0.5,-0.866025,0.781831,0.62349,27.0,3,200,2200,R-1/TR,1,6,1,2,5,13,8,1,4,1,3,21,6,1,1,0,5.4,2.4,0.7,1.04,0.286,0.36,3.8,20.1,15.63,15.514,17.506,15.474,19.706,18.824,17.259,0.3642,748022.0
2020-07-14 07:47:00,2020-07-14,7,47,1,14,7,3,29,0,0,0,2,0.965926,-0.258819,-0.5,-0.866025,0.781831,0.62349,27.9,4,60,900,R-1/TR,1,9,2,3,3,5,3,1,4,2,6,15,9,0,0,1,8.1,4.8,0.63,0.15,0.286,1.44,0.25,17.959,16.647,18.292,19.485,22.607,15.937,15.618,17.664,0.5171,765575.0
2020-07-14 07:57:00,2020-07-14,7,57,1,14,7,3,29,0,0,0,2,0.965926,-0.258819,-0.5,-0.866025,0.781831,0.62349,27.6,3,150,2200,R-1/TR,3,6,1,2,5,11,3,1,4,0,0,18,6,0,0,0,16.2,2.4,0.7,0.33,0.286,0.0,0.0,23.18,25.714,26.011,23.239,28.443,24.369,27.966,24.443,0.7058,1059384.0
2020-07-14 08:06:00,2020-07-14,8,6,1,14,7,3,29,0,0,0,2,0.866025,-0.5,-0.5,-0.866025,0.781831,0.62349,29.1,5,72,2200,R-1/TR,0,7,1,2,6,5,3,1,3,1,2,11,7,0,1,0,0.0,2.4,0.84,0.15,0.214,0.24,2.8,6.759,7.842,6.166,7.05,6.946,6.636,8.116,7.547,0.2575,327095.0
2020-07-14 09:34:00,2020-07-14,9,34,1,14,7,3,29,0,0,1,2,0.707107,-0.707107,-0.5,-0.866025,0.781831,0.62349,29.4,4,72,2200,R-1/TR,0,6,2,1,4,3,5,1,3,1,1,11,6,1,1,1,0.0,4.8,0.28,0.15,0.214,0.12,4.05,10.848,11.378,12.435,10.205,14.276,11.571,13.377,11.765,0.4031,509907.0
2020-07-14 13:26:00,2020-07-14,13,26,1,14,7,3,29,0,0,2,2,-0.258819,-0.965926,-0.5,-0.866025,0.781831,0.62349,31.7,2,72,3500,R-2/TR,1,8,2,3,4,4,5,1,4,2,4,14,8,0,1,0,7.2,4.8,0.84,0.2,0.286,0.96,2.8,18.811,20.494,20.153,21.959,20.064,19.223,21.034,19.737,0.6263,855421.0
2020-07-14 13:42:00,2020-07-14,13,42,1,14,7,3,29,0,0,2,2,-0.258819,-0.965926,-0.5,-0.866025,0.781831,0.62349,29.3,3,60,3500,R-2/TR,1,6,1,3,4,5,4,1,2,1,3,13,6,0,1,0,5.4,2.4,0.84,0.2,0.143,0.36,2.8,13.36,14.126,13.156,14.405,15.726,13.859,15.113,14.16,0.4129,613709.0
2020-07-14 17:53:00,2020-07-14,17,53,1,14,7,3,29,0,0,2,2,-0.965926,-0.258819,-0.5,-0.866025,0.781831,0.62349,30.9,1,72,900,R-1/TR,0,9,1,3,5,5,4,1,5,1,8,12,9,0,1,0,0.0,2.4,1.05,0.2,0.357,0.96,2.8,8.85,8.819,8.539,9.671,8.55,8.9,10.182,8.903,0.3381,385865.0
2020-07-14 19:15:00,2020-07-14,19,15,1,14,7,3,29,0,0,3,2,-0.965926,0.258819,-0.5,-0.866025,0.781831,0.62349,31.5,3,54,1300,R-1/TR,0,11,2,2,6,3,8,1,3,2,7,12,11,1,1,0,0.0,4.8,0.84,0.24,0.214,1.68,3.8,13.363,12.915,14.485,14.346,13.254,15.384,14.554,13.088,0.8487,567247.0
2020-07-14 21:03:00,2020-07-14,21,3,1,14,7,3,29,0,0,3,2,-0.707107,0.707107,-0.5,-0.866025,0.781831,0.62349,29.5,2,45,3500,R-2/TR,0,6,2,1,4,4,7,1,3,0,0,10,6,1,0,1,0.0,4.8,0.28,0.28,0.214,0.0,1.25,8.158,6.933,7.91,8.331,7.83,7.873,7.231,7.569,0.423,328048.0
2020-07-14 21:18:00,2020-07-14,21,18,1,14,7,3,29,0,0,3,2,-0.707107,0.707107,-0.5,-0.866025,0.781831,0.62349,30.8,7,60,1300,R-1/TR,0,11,2,2,3,3,6,1,4,0,0,10,11,0,1,1,0.0,4.8,0.42,0.18,0.286,0.0,3.05,10.26,11.552,11.172,12.311,12.386,13.69,11.494,11.219,0.6049,486243.0
2020-07-14 21:31:00,2020-07-14,21,31,1,14,7,3,29,0,0,3,2,-0.707107,0.707107,-0.5,-0.866025,0.781831,0.62349,31.1,5,60,1300,R-1/TR,1,8,2,3,3,4,6,1,4,2,0,13,8,0,0,0,7.2,4.8,0.63,0.24,0.286,0.0,0.0,13.725,15.25,17.406,14.715,14.191,14.627,13.445,14.477,0.7623,627448.0
2020-07-14 21:50:00,2020-07-14,21,50,1,14,7,3,29,0,0,3,2,-0.707107,0.707107,-0.5,-0.866025,0.781831,0.62349,28.1,2,60,900,R-1/TR,0,8,1,3,6,3,7,1,2,0,0,8,8,0,0,0,0.0,2.4,1.26,0.21,0.143,0.0,0.0,3.609,4.131,3.835,3.813,4.14,3.841,3.905,4.016,0.215,174057.0
2020-07-14 22:16:00,2020-07-14,22,16,1,14,7,3,29,0,0,4,2,-0.5,0.866025,-0.5,-0.866025,0.781831,0.62349,29.0,3,54,3500,R-2/TR,1,7,2,2,5,2,7,1,4,0,0,9,7,0,1,0,6.3,4.8,0.7,0.14,0.286,0.0,2.8,18.733,17.231,17.108,17.761,16.392,18.952,15.583,17.389,0.786,753657.0
2020-07-14 22:16:00,2020-07-14,22,16,1,14,7,3,29,0,0,4,2,-0.5,0.866025,-0.5,-0.866025,0.781831,0.62349,31.4,2,45,3500,R-2/TR,1,9,1,1,5,3,8,1,5,2,8,11,9,0,1,1,8.1,2.4,0.35,0.24,0.357,1.92,3.05,18.447,19.344,17.377,18.345,17.918,20.115,17.959,18.322,0.8173,794094.0
